date,review,rating,isEdited,title,userName,developerResponse
2023-10-25 08:47:41,Bagaimana bisa akun saya dipakai orang lain untuk bertransaksi??? Untung saja tidak ada saldo di dalam nya. Aneh nya lagi orang lain bisa top up sendiri dan bayar listrik nya menggunakan akun saya!!!,1,False,GA AMAN!!!,welcometomobilelegend,"{'id': 39835362, 'body': 'Hi Kak, mohon maaf atas ketidaknyamanannya. Terkait keluhan pengambil alihan akun DANA oleh pihak yang tidak bertanggung jawab, mohon untuk dapat menghubungi layanan Customer Care kami melalui email help@dana.id atau Call Center 1500445. Thanks -AU-', 'modified': '2023-10-31T03:12:47Z'}"
2023-10-21 18:22:14,"Tiba2 ada tagihan dana paylater padahal ga make sama sekali,chat layanan service nya juga gajelas bangett. Yang mau pake dana pikir panjang deh dari pada uangny pada ilang dan tiba2 jadi punya tagihan utang.padahal ga ngutang.kesel banget sumpah!!!!",1,False,Aplikasi jelek banget,Melvianas,
2023-10-18 10:22:15,"jelek banget untuk CSnya, lelet. ketika ada laporan penipuan malah lama di cs, ngga ada live chat juga. pantes banyak digunain penipu, karna mereka tau celahnya di dana itu CSnya payah",1,False,BANYAK DIPAKE UNTUK TF PENIPU,FFAAAAA2424,
2023-03-02 03:24:16,"Aplikasi dana sangat rentan pencurian data nasabah sehingga saya sangat ragu melakukan transaksi lagi di aplikasi ini, pada tanggal 27 februari 2023 pukul 05.05 saya melakukan transaksi pembelian token listrik sebesar 500ribu dan sampai sekarang nomor token belum saya terima dan ada banyak pihak yang tidak bertanggung jawab mencoba untuk meretas akun saya melalui telfon sedangkan nomor telfon yang saya terima itu dari nomor akun resmi dana. Mereka bisa masuk menerobos celah keamanan aplikasi dana dengan sempurna dan saya di minta untuk me re-login dengan meng klik tautan yang di kirim melalui whatssapp, hati2 para pengguna dana",5,False,Transaksi pembelian listrik yang selalu gagal,herubsanjaya,"{'id': 35198875, 'body': 'Hi Kak Heru, untuk keluhan transaksi pembelian token, saat ini DANA sudah memiliki fitur layanan Live chat lho, caranya gampang: 🙏\n1. Buka aplikasi DANA\n2. Masuk ke menu History/Riwayat transaksi\n3. Pilih transaksi yang ingin kamu laporkan\n4. Perhatikan sisi kanan pojok bawah\n5. Klik menu ""Chat/Obrolan""\n\nJika kamu sudah buat laporan sebelumnya, hubungi via DM dan informasikan nomor laporan tersebut. Thanks -ES-', 'modified': '2023-03-04T10:07:34Z'}"
2023-10-14 15:23:46,"Pantas banyak yg ketipu dengan CS palsu, orang CS nya gak responsif dan tidak follow up berhari2 sampai berminggu. Kanal pengaduan hanya via chat di aplikasi pula. Gak rekomendasi sih pakai DANA. 
Takut banget uang hilang/transaksi gagal tapi gak ditangani dengan cepat.",1,False,CS tidak respons,Darevx,"{'id': 39523940, 'body': 'Hi Kak, maaf ya atas kendala yg kamu alami. Utk dpt kami bantu pengecekan lebih lanjut mengenai kendala kamu, mhn hub Asisten Digital, caranya\n\xa01. Buka App DANA\n\xa02. Masuk ke menu ""Riwayat/History""\n\xa03. Klik pd riwayat/histori transaksi yg dikeluhkan\n\xa04. Pada bagian bawah, klik ""Chat DIANA untuk bantuan""\nThanks -FJ-', 'modified': '2023-10-16T00:29:33Z'}"
2023-10-12 08:43:38,"Pengalaman yang sangat buruk dilayani customer service bernama Bulan atau Wulan kurang jelas juga suaranya. Kalau kita sebel, marah, wajar karena sudah menyampaikan keluhan beberapa kali dan mengirimkan perayaratan yang ditentukan tapi tidak ada progress yang bagus. Tapi kalau customer care nya yang nyolot sama kita, perusahaan pelayanan dimana pun juga tidak bisa melakukan hal tersebut karena kesalahan service ada pada perusahaan bukan customer. 
Don’t use this apps. Useless and inefficient. Too complicated and the staffs are rude!",1,False,WORST SERVICE EVER,nick9779,"{'id': 39497727, 'body': ""Hi Kak, maaf ya ketidaknyamanannya. Terkait keluhan dan saran, kamu dpt hub DIANA melalui hlm 'History/Riwayat' atau 'Me/Saya' pada App DANA. Selain itu, kamu juga dpt hub Customer Care melalui email help@dana.id atau Call Center 1500445.DANA senantiasa membantu pengguna setia kami. Thanks -FJ-"", 'modified': '2023-10-13T12:45:22Z'}"
2023-09-18 10:00:51,"Kenapa harus buat dana premium dulu biar bisa kirim ?
Ketika ktp error sulit terdeteksi kenapa ngga ada solusi lain buat proses selanjutnya, nomer ktp kan juga bisa itu juga ada deteksi selfie. Repot banget sih",1,False,Ribet,Can111222,"{'id': 39025836, 'body': 'Hi Kak, aku paham dengan keluhan kamu ya Kak. Yuk hubungi layanan Asisten Digital kami, caranya:\xa0\n\n1. Buka aplikasi DANA\n2. Masuk ke menu Me/Saya (Lihat sebelah kanan pojok bawah)\n3. Klik notifikasi alasan gagal\n4. Klik menu """"CHAT""\n\nThanks -IF-', 'modified': '2023-09-20T08:49:55Z'}"
2023-08-21 06:19:28,"Mau pake transfer ga bisa harus upgrade ke premium, giliran update ke premium gagal terus di suruh chat ama bot ga menyelesailan masalah coba berkali.",1,False,Ribet,Ini Ari,"{'id': 39022069, 'body': 'Hi Kak, makasih untuk feedback nya. Jika kamu ada keluhan mengenai DANA, silakan informasikan keluhan kamu melalui Asisten Digital yuk, caranya\n\n\n1. Keluhan transaksi: Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.\n2. Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT\nThanks -DR-', 'modified': '2023-09-20T06:24:03Z'}"
2023-08-10 09:16:50,Gak jelas bug lu mau nge sc bukti tf malah menunggu mulu anj,1,False,Rugi,cipszz,
2023-06-28 05:02:02,"Transaksi pending berhari-hari, dana gak di kembalikan, TOLIL",1,False,APLIKASI PENIPU,vd djanmahd,"{'id': 37397546, 'body': 'Hai Kak, yuk hubungi layanan Asisten Digital kami : 🙏\n1. Buka aplikasi DANA\n2. Masuk ke menu ""Riwayat/History""\n3. Pilih transaksi yang ingin dikeluhkan\n4. Lihat pada sisi kanan pojok bawah\n5. Klik menu ""CHAT""\nThanks -IK-', 'modified': '2023-06-29T09:24:20Z'}"
2023-06-28 04:25:53,woi kalo nuyul minimal ngotak lah anjing masa duit receh disembat juga padahal gak langganan apa2 babi lu,1,False,balikin duit gw anjing,ryan.6969,"{'id': 37397522, 'body': 'Hai Kak Ryan, yuk hubungi layanan Asisten Digital kami : 🙏\n1. Buka aplikasi DANA\n2. Masuk ke menu ""Riwayat/History""\n3. Pilih transaksi yang ingin dikeluhkan\n4. Lihat pada sisi kanan pojok bawah\n5. Klik menu ""CHAT""\nThanks -IK-', 'modified': '2023-06-29T09:23:13Z'}"
2023-06-24 10:47:56,"Tolong dana kenapa gini bgt, mau pindah akun premium aja dipersulit, kapok pake nih app, uninstall aja deh bye",1,False,Mau upgrade premium susah,benkxvvv,"{'id': 37321326, 'body': 'Hi Kak, yuk hubungi layanan Asisten Digital kami, caranya: 🙏\n1. Buka aplikasi DANA\n2. Masuk ke menu Me/Saya (Lihat sebelah kanan pojok bawah)\n3. Klik notifikasi alasan gagal\n4. Klik menu """"CHAT""\n\nKalo udh, yuk DM kami no laporannya. Thanks -AE-', 'modified': '2023-06-26T04:52:49Z'}"
2023-06-11 02:14:18,"bagaimana cara uang saya kembali dri dana goals krna dri tgl 9 juni smpai 11 juni tidak dapt saya tarik, mohon balas secepatnya",1,False,buruk,gatau pusing ah,"{'id': 37107375, 'body': 'Hi Teman DANA\n\nSelamat datang di Customer Care DANA. Kami siap membantu.\n\nTerkait keluhan penarikan saldo DANA Goals,mohon maaf atas ketidaknyamanannya. Kami sarnakan dicoba kembali dan silakan melakukan langkah-langkah berikut:\n\na. Kill Apps/Clear Cache aplikasi DANA\nb. Update aplikasi DANA ke versi terbaru melalui Google Play atau App Store\nc. Restart device\nd. Pastikan kuota internet mencukupi dan jaringan stabil\ne. Silakan ganti ke jaringan lain (Wifi atau seluler)\nf. Jika sedang tersambung dengan VPN mohon nonaktifkan\ng. Coba layanan secara berkala\n\nJika masih memiliki keluhan, mohon kesediaan Anda untuk menginformasikan data-data berikut:\n\n1. Nomor telepon yang terdaftar di DANA:\n2. Merk dan Tipe device:\n3. Versi OS pada device:\n4. Versi aplikasi DANA:\n5. Waktu dan tanggal Kejadian:\n6. Nomor telepon lainnya yang bisa dihubungi\n7. Video keluhan:\n\nTerima kasih telah menghubungi Customer Care DANA. Sehat selalu\n\nSalam Hangat,\n\nCustomer Care DANA', 'modified': '2023-06-14T03:12:29Z'}"
2023-05-23 14:16:55,"Taiii, Baru kali ini saya top up ga masuk, udah gitu cs ga ada membantu sama sekali, APK NGENTOD,",2,False,TOP UP TIDAK MASUK,Kontlo arab,"{'id': 36718262, 'body': 'Hi Kak, aku paham dengan keluhan kamu ya Kak. Untuk keluhan Top up kamu yang belum masuk, silakan email kami di help@dana.id ya. Thanks -NS-', 'modified': '2023-05-25T02:46:50Z'}"
2023-05-23 14:04:32,"parah banget dana error,di mbanking saya sudah berhasil top up tp di aplikasi dana nya gak masuk masukkk👎🏻👎🏻👎🏻👎🏻👎🏻",1,False,udh top up tapi saldo gk masuk,wiidiiii,"{'id': 36718244, 'body': 'Hi Kak Widi, aku paham dengan keluhan kamu ya Kak. Untuk keluhan Top up kamu yang belum masuk, silakan email kami di help@dana.id ya. Thanks -NS-', 'modified': '2023-05-25T02:44:18Z'}"
2023-05-22 03:24:23,"Setiap transaksi top up nominal kecil 20.000 pasti dipotong 500 rupiah, pas di di cek di riwayat tidak ada keterangan transaksinya apa.",1,False,Dipotong 500,Rujak bali,
2023-05-07 03:58:52,"Akun saya hilang tidak bisa masuk lagi sangat membagongkan tolong untuk pihak dana balikkan akun saya di situ ada uang saya 100 JT saldonya tolong pihak dana balikkan lgi dana saya😭😭😭😭 klau seandainya tidak ada itikad baik dari dana, mohon bagi pengguna dana tarik kembali uangnya saya sudah jadi korban ini😭😭😭",1,False,Setelah update,Dana kampret0000,"{'id': 36392857, 'body': 'Hi Kak, untuk keluhan kamu silakan email kami di help@dana.id ya. Thanks -AE-', 'modified': '2023-05-08T12:34:21Z'}"
2023-05-04 03:09:03,"Sangat tidak recomend saya top up e money mandiri tol sebesar 200rb tidak masuk saldonya tapi saldo saya berkurang sejumlah transaksi 200rb,saya lapor tidak ada tanggapan dan tidak ada respon sama sekali,sangat tidak amanah !!!!!!!",1,False,Rugi,arrrumy,"{'id': 36360297, 'body': 'Hi Kak, yuk hubungi layanan Asisten Digital kami, caranya gampang: 🙏 \n1. Buka aplikasi DANA\n2. Masuk ke menu ""Riwayat/History""\n3. Pilih transaksi yang ingin dikeluhkan \n4. Lihat pada sisi kanan pojok bawah \n5. Klik menu ""CHAT""\nKalo udh, yuk DM kami no laporannya. Thanks -AU-', 'modified': '2023-05-06T06:52:42Z'}"
2023-03-14 15:26:39,Tiba2 akun saya tidak bisa melakukan pengiriman uang dgn keterangan aplikasi minta di perbarui padahal udah versi terbaru dan sekarang saya tidak bisa login dgn keterangan yg sama  udah tlpn CS namun belum juga di perbaiki kalau emang gak bisa diperbaiki kembaliin aja uang saya dan hapus aja akun dana saya udah gak butuh,1,False,Dana makin gak jelas,Randi Purnawan,"{'id': 35464962, 'body': 'Halo Kak, utk keluhan kamu, sekarang bisa disampaikan via Email help@dana.id ya Kak. Dan pastikan hanya menerima informasi dari akun sosmed DANA resmi yang bercentang biru yah. 🙏🏽Thanks -LH-', 'modified': '2023-03-19T19:29:06Z'}"
2023-03-01 12:29:53,"Duit ketahan gabisa ditarik/tf lewat berbagai cara, upgrade premium juga gabisa, aduan lewat cs & admin ig ternyata bot sampah",1,False,Apk penipuan berkedok ewallet,nangijan99,"{'id': 35198890, 'body': 'Hi Kak, untuk keluhan pendaftaran Akun Premium, kamu bisa menggunakan fitur layanan Live Chat dengan cara:\n1. Buka aplikasi DANA\n2. Masuk ke menu Me/Saya (Lihat sebelah kanan pojok bawah)\n3. Klik notifikasi """"Alasan Gagal/Reason Failed"""" \n4. Klik menu """"CHAT""""\n\nJika kamu sudah buat laporan sebelumnya, hubungi via DM dan informasikan nomor laporan tersebut. Thanks -ES-', 'modified': '2023-03-04T10:11:39Z'}"
2023-01-20 02:08:54,Uang saya kepending 15 hari sampai sekarang nominal 9 juta,1,False,Sangat merugikan,agus aja 12,"{'id': 34548309, 'body': 'Hi Kak, untuk keluhan kamu silakan email kami di help@dana.id. Thanks -AD-', 'modified': '2023-01-30T02:45:28Z'}"
2022-10-28 21:02:54,"Jujur ini memang kesalahan aku sebagai pengguna, aku pake qris dana buat belanja di alfamart, belanjanya udah kebayar tapi invalid, uang hilang belanjaan ga dapet, udah aku ajukan laporan ke cs dana berharap uangnya kembali, tapi responnya cs ga nyambung sama sekali, please tiap pengaduan itu ditangani dengan serius dan bukan auto message ya.",1,False,Kecewa,jhony26,"{'id': 32862236, 'body': 'Hi Teman DANA,\n\nSelamat datang di Customer Care DANA.\nTerkait keluhan yang disampaikan, kami informasikan bahwa laporan Teman DANA sedang dalam tindak lanjut tim kami, mohon kesediaannya untuk menunggu.\n\nTerus pakai DANA buat menemani hari-harimu.\n\nSalam Hangat,\n\nCustomer Care DANA', 'modified': '2022-10-30T10:00:09Z'}"
2022-07-23 15:45:49,"Payah sih ini app. saya sudah berkali"" kirim email berahap pemuliahan dan perubahan no tlfn akun dana saya tapi respon nya tidak sesuai harapan saya. 2 Poin yg saya anggap adalah konyol dari respon pihak dana:

1. masih mengingat pin dana
2. Masih dapat login applikasi dana

1 Konyol nya adalah pertama kita istal app dana, itu mintanya no hp bukan pin dana yg diminta.
2. Buat apa saya kirim email klo saya dapat login kan begitu. 
Poin terakhir id kita sudah terdaftar terferikasi lalu kami sebagai user harus gimana gitu😩 

Mau buat akun dana baru sama saja gak bisa apa"" karena poin permasalahan ada di no tlfn dan id nya. Ini harusnya problem recovery nya ada gituloh.",1,False,SULIT LOGIN AKIBAT NO HP SUDAH TIDAK AKTIF,@yoma,
2022-02-03 05:55:41,"Kocak user makin banyak tapi server lemotnya minta ampun, makin kesini kebanyakan iklan, makin lemot juga",2,False,SERVER GANTI,ariwiboww,
2022-06-15 03:26:08,Saldonya terpotong sama transaksi yang tdk saya lakukan dan dana tdk bisa menghentikan transaksi tersebut,1,False,Saldo hilang,16262hdhdhd,
2022-06-14 04:28:41,"transfer ke bank malah gamasuk tapi saldo udah kepotong , chat cs katanya udah masuk disuruh check pas dicheck dimutasi gaada udah cetak rkeening koran juga gaada emang saldo yang masuk dikonfirmasi lagi dikasih jawaban yang sama. udah banyak korban make hastag bebascemas bebasdrama tapi bikin cemas banyak drama terus",1,False,tf yg gamasuk,nisamifta,
2022-05-04 00:15:56,"Saya lupa pin, dan tidak bisa login.. Saya mengadu ke Cs lewat WA tpi ternyata WA dana sedang bermasalah sudah lama. Akhirnya saya melakukan aduan lewat email dan kualitas CS nya gak banget, slow respon, keliru dalam menangani aduan dan sepertinya kurang paham. 
Padahal saya sudah mengirim kelengkapan data hingga 2 kali namun arahnnya hanya di suruh restart? Padahal saya itu LUPA PIN!!",1,False,Penanganan CS yang lama,ismaakk,
2022-04-01 05:41:46,"jangan percaya uang kembali apabila hilang, call centernya aja susah di hubungi hahaha

kalo naro duit di dana jangan banyak banyak dah, karena kalo ilang ntar pihak dana nya gabakal respon, jangan percaya ""jaminan uang kembali""",1,False,jangan percaya uang kembali apabila hilang,Jrjurais,
2022-03-24 12:11:01,"DANA di iphone kenapa dehh sering banget tiba"" payment sndri padahal gak pernah beli beli bahkan di apk yang gk di download tau tau saldo kepotong parah bgt sih !!!  Tolong dong kalau pun emng ada pembelian setidak nya pengguna harus masukin kata sandi dulu gak main potong saldo seenak nya aja",1,False,Sering payment sendri tanpa konfirmasi,AnisKhoirunnisa,
2022-02-11 00:48:50,"saya tidak ada melakukan transaksi apa” tiba tiba saldo saya dipotong tanpa sepengetahuan 
mohon responnya ya, refund uang saya
Terimakasih",1,False,PEMBAYARAN TIDAK DIKENAL,Jawhwuiwajba,
2022-01-23 00:00:35,Jangan digunakan guys entar bermasalah nanti susah mending pakai yang lain aja masih banyak kok yang bagus 🙏,1,False,Jangan di gunakan,Dopellz,
2022-01-22 00:01:34,"Maaf nih akun saya sudah premium udah lama, karna bisa dipake bayar apapun dimana saja. TAPI syang banget sekarang sering error tiba2, SECARA TIBA2 APLIKASI CRASH/ERROR gabisa buat apa2 buat tf pun status akun tiba2 jadi belum premium. Jadi buat bayar/tf gabisa. Ini sangat menyusahkan sekali apalagi kejadian tadi saya mau bayar pake dana karna semua uang saya ada didana, eh malah crash error aplikasinya gabisa buat tf/bayar kemanapun. Alhasil saya malu sama kasir dan saya ijin ke atm terdekat untuk ambil uang. Apakah seperti itu yang kalian maksud kemudahan bayar apapun dimanapun? Sangat mengecewakan dan merepotkan. Kalau memang pengguna dana sudh banyak, tolong untuk sistem dan perbaikan dimaksimalkan lagi agar pelanggan tidak kecewa.",1,False,Sering error,Febtiyano,
2022-01-21 16:03:41,"Ini app tolol, udh tf duit ke apk dana, malah saldo tetep 0, kapok pake dana!! 2x diginiin!! Penipuan atau gmn sih ini? Hobi bener tahan2 uang org",1,False,Apk dana gausah di download !,ptsbr,
2022-01-21 06:30:23,"Ahhh payah udh saldo gw ada yg maling, sekarang akunnya malah dibekukan & syaratnya ribet bgt dilempar sana sini, udh pusing dibikin pusing payah",1,False,Payah,xnnnkkk,
2021-12-19 09:42:59,"Aplikasi dana tidak bertanggung jawab

Dana ditahan berhari hari,. Di WA gak ada respon, hanyan robot WA bisnis yang jawab,. Alasannya selalu jangan buat laporan yang sama...",1,False,Aplikasi dana tidak bertanggung jawab,Hi54saj0,
2021-12-03 11:18:40,"Gini ya min 
Saya ini tiap jualan selalu menggunakan dana saat bertransaksi dan sudah berjalan 1 tahun lebih dan tidak pernah melakukan penipuan yang merugikan pengguna lainnya . Tapi hari ini saya sangat kecewa sama dana khususnya sistem beku dana. Akun saya dibekukan tanpa sebab. Saya menerima infomasi dari telegram grup jual beli . Ada oknum yang iseng membekukan akun orang ntah dengan metode apa. Jadi saya mohon lepaskan beku akun saya dan perbaiki sistem beku . Terima kasih",1,False,Sistem gak jelas,Xena Pubgm Store,
2021-12-02 13:21:56,"Saya topup 3 kali ngk masuk.
1. 195.000
2. 195.000
3. 130.000
Ngk ada yg masuk di chat di wa dan email ngk ada kejelasan dana saya sy udah kirim bukti trf nya ngk ada respon",1,False,Topup ngk masuk,hera2799,
2021-12-02 11:25:48,"Gila sih sekelas applikasi DANA berani beraninya ngendapin dana nasabah, jangan pake ini applikasi!!!!! TRANSFER DARI BANK KE DANA UANG KALIAN BISA BISA ILANG MANA CUSTOMER SERVICENYA GAJELAS PAKE ROBOT!! Aneh",1,False,PARAH MANAJEMEN BURUK,TERSERAHMAUNYAAPA,
2021-12-02 10:31:27,"Pelayaanan gitu aja,kalo nggak niat kerja kick aja member nya,kerja kok lemot,di proses di proses 24 jam disana ditulis 1 x 24 jam,atau nggak hpus aja aplikasi dana nya .saran dari gua kerja secara profesional",1,False,Dana anjing,dana bodoh,
2021-12-02 01:59:48,Transfer saya 3x dah gagal di dana dgn no rek tujuan berbeda  dan ga ada pengembalian dana sama sekali. Padahal saya punya buktinya saat itu,1,False,Uang tidak kembali,pebbbi,
2021-12-01 12:36:35,"Udah saldo saya main potong2 aja, ehh di tambah bekuin akun. Pas saya hubungi cs nya semua cs lalai banget. Sudah 4 hari saya menunggu perbaikan akun saya belum selesai juga.",1,False,Kecewa saya dengan Pelayanan costumer servis lalai banget.,fahmi hamami,
